SerialNumber,Type,SubType,UnitID,FirmwareVersion,FileID,StartTime,DataState,HasGaps
1423111,UsbEnhanced,USB,,515,52,01.01.1963 03:03:03,Complete,False

OrganID,KidneySide,BloodType,CrossClampTime&Date,CrossClampTimezone,TotalIschemicTime,PerfusateLot,PerfusateExpirationDate,PerfusateUsed,Cannula,CannulaExpirationDate,CassetteLot#,CasetteExpirationDate
Anonymous,NA,N/A,,,,,,,,,,

SequentialRecordNumber,SerialNumber,FileID,InfuseTime,FlowRate,OrganResistance,IceContainerTemperature,InfuseTemperature,Error1,Error2,State,PressureSet,AveragePressure,DiastolicPressure,SystolicPressure,Checksum
01112,1423111,52,03:00:20,177,016,0046,0069,0000,1000,90,30,29,28,30,245
01113,1423111,52,03:00:30,176,016,0046,0068,0000,1000,90,30,29,28,30,245
01114,1423111,52,03:00:40,176,016,0046,0070,0000,1000,90,30,29,28,30,252
01115,1423111,52,03:00:50,177,016,0046,0069,0000,1000,90,30,29,28,30,245
01116,1423111,52,03:01:00,176,016,0046,0068,0000,1000,90,30,29,28,30,242
01117,1423111,52,03:01:10,176,016,0046,0068,0000,1000,90,30,29,28,30,242
01118,1423111,52,03:01:20,176,016,0046,0068,0000,1000,90,30,29,28,30,254
01119,1423111,52,03:01:30,176,016,0046,0069,0000,1000,90,30,29,28,30,255
01120,1423111,52,03:01:40,176,016,0046,0069,0000,1000,90,30,29,28,30,242
01121,1423111,52,03:01:50,176,016,0047,0069,0000,1000,90,30,29,28,30,243
01122,1423111,52,03:01:50,177,012,0047,0069,0000,1000,B0,30,20,19,21,133
01123,1423111,52,03:01:50,159,000,0047,0069,0000,1000,B0,30,0,0,0,240
01124,1423111,52,03:02:00,010,010,0047,0070,0000,1000,90,30,2,0,1,140
01125,1423111,52,03:02:10,033,024,0047,0070,0000,1000,90,30,8,4,10,247
01126,1423111,52,03:02:20,063,020,0047,0071,0000,1000,90,30,13,8,16,131
01127,1423111,52,03:02:30,092,018,0047,0072,0000,1000,90,30,17,12,21,251
01128,1423111,52,03:02:40,113,017,0047,0071,0000,1000,90,30,20,15,24,241
01129,1423111,52,03:02:50,132,016,0047,0071,0000,1000,90,30,22,18,25,253
01130,1423111,52,03:03:00,147,016,0047,0071,0000,1000,90,30,24,21,27,253
01131,1423111,52,03:03:10,158,015,0047,0071,0000,1000,90,30,25,23,27,243
01132,1423111,52,03:03:20,168,016,0047,0071,0000,1000,90,30,27,25,28,248
01133,1423111,52,03:03:30,171,015,0047,0071,0000,1000,90,30,27,26,28,240
01134,1423111,52,03:03:40,175,016,0047,0070,0000,1000,90,30,28,26,29,248
01135,1423111,52,03:03:50,178,015,0047,0070,0000,1000,90,30,28,27,29,247
01136,1423111,52,03:04:00,179,015,0047,0069,0000,1000,90,30,28,27,29,255
01137,1423111,52,03:04:10,180,015,0047,0070,0000,1000,90,30,28,27,29,241
01138,1423111,52,03:04:20,180,015,0047,0069,0000,1000,90,30,28,27,29,245
01139,1423111,52,03:04:30,180,015,0047,0070,0000,1000,90,30,28,27,29,253
01140,1423111,52,03:04:40,180,015,0047,0070,0000,1000,90,30,28,28,29,251
01141,1423111,52,03:04:50,180,015,0047,0069,0000,1000,90,30,28,28,29,243
01142,1423111,52,03:05:00,180,015,0047,0069,0000,1000,90,30,28,28,29,244
01143,1423111,52,03:05:10,180,015,0047,0068,0000,1000,90,30,28,28,29,245
01144,1423111,52,03:05:20,180,015,0047,0070,0000,1000,90,30,28,28,29,248
01145,1423111,52,03:05:30,180,015,0047,0070,0000,1000,90,30,28,28,29,248
01146,1423111,52,03:05:40,180,015,0047,0070,0000,1000,90,30,28,28,29,252
01147,1423111,52,03:05:50,180,015,0047,0069,0000,1000,90,30,28,28,29,244
01148,1423111,52,03:06:00,180,015,0047,0069,0000,1000,90,30,28,28,29,253
01149,1423111,52,03:06:10,180,015,0047,0070,0000,1000,90,30,28,28,29,245
01150,1423111,52,03:06:20,180,015,0047,0069,0000,1000,90,30,28,28,29,246
01151,1423111,52,03:06:30,180,015,0047,0069,0000,1000,90,30,28,28,29,246
01152,1423111,52,03:06:40,180,015,0047,0069,0000,1000,90,30,28,28,29,242
01153,1423111,52,03:06:50,180,015,0047,0070,0000,1000,90,30,28,28,29,250
01154,1423111,52,03:07:00,180,015,0047,0069,0000,1000,90,30,28,28,29,241
01155,1423111,52,03:07:10,180,015,0047,0070,0000,1000,90,30,28,28,29,249
01156,1423111,52,03:07:20,180,015,0047,0069,0000,1000,90,30,28,28,29,241
01157,1423111,52,03:07:30,180,015,0047,0069,0000,1000,90,30,28,28,29,241
01158,1423111,52,03:07:40,180,015,0047,0070,0000,1000,90,30,28,28,29,241
01159,1423111,52,03:07:50,180,015,0047,0070,0000,1000,90,30,28,28,29,241
01160,1423111,52,03:08:00,180,015,0047,0069,0000,1000,90,30,28,28,29,249
01161,1423111,52,03:08:10,180,015,0047,0069,0000,1000,90,30,28,28,29,249
01162,1423111,52,03:08:20,180,015,0047,0069,0000,1000,90,30,28,28,29,249
01163,1423111,52,03:08:30,180,015,0047,0069,0000,1000,90,30,28,28,29,249
01164,1423111,52,03:08:40,180,015,0047,0070,0000,1000,90,30,28,28,29,241
01165,1423111,52,03:08:50,180,015,0047,0069,0000,1000,90,30,28,28,29,249
01166,1423111,52,03:09:00,180,015,0047,0069,0000,1000,90,30,28,28,29,254
01167,1423111,52,03:09:10,180,015,0047,0070,0000,1000,90,30,28,28,30,254
01168,1423111,52,03:09:20,179,015,0047,0069,0000,1000,90,30,28,28,29,244
01169,1423111,52,03:09:30,179,015,0047,0069,0000,1000,90,30,28,28,29,244
01170,1423111,52,03:09:40,179,015,0047,0070,0000,1000,90,30,28,28,29,243
01171,1423111,52,03:09:50,179,015,0047,0069,0000,1000,90,30,28,28,29,251
01172,1423111,52,03:10:00,180,015,0047,0069,0000,1000,90,30,28,28,30,251
01173,1423111,52,03:10:10,179,015,0047,0070,0000,1000,90,30,28,28,30,245
01174,1423111,52,03:10:20,179,015,0048,0069,0000,1000,90,30,28,28,30,246
01175,1423111,52,03:10:30,179,015,0048,0069,0000,1000,90,30,28,28,29,254
01176,1423111,52,03:10:40,179,015,0048,0070,0000,1000,90,30,28,28,29,242
01177,1423111,52,03:10:50,179,015,0048,0069,0000,1000,90,30,28,28,29,250
01178,1423111,52,03:11:00,179,015,0048,0069,0000,1000,90,30,28,28,29,241
01179,1423111,52,03:11:10,179,015,0048,0069,0000,1000,90,30,28,28,29,241
01180,1423111,52,03:11:20,179,015,0048,0070,0000,1000,90,30,28,28,29,252
01181,1423111,52,03:11:30,179,015,0048,0069,0000,1000,90,30,28,28,29,244
01182,1423111,52,03:11:40,179,015,0048,0069,0000,1000,90,30,28,28,29,240
01183,1423111,52,03:11:50,179,015,0048,0068,0000,1000,90,30,28,28,29,241
01184,1423111,52,03:11:50,182,003,0048,0069,0000,1000,B0,30,6,5,6,243
01185,1423111,52,03:12:00,001,000,0048,0069,0000,1000,90,30,0,0,0,131
01186,1423111,52,03:12:10,021,023,0048,0070,0000,1000,90,30,5,1,5,139
01187,1423111,52,03:12:20,050,020,0048,0071,0000,1000,90,30,10,6,13,142
01188,1423111,52,03:12:30,080,018,0048,0072,0000,1000,90,30,15,9,18,132
01189,1423111,52,03:12:40,104,018,0048,0072,0000,1000,90,30,19,13,22,244
01190,1423111,52,03:12:50,123,017,0048,0072,0000,1000,90,30,22,17,25,252
01191,1423111,52,03:13:00,140,016,0048,0072,0000,1000,90,30,23,19,26,241
01192,1423111,52,03:13:10,154,016,0048,0071,0000,1000,90,30,25,22,27,250
01193,1423111,52,03:13:20,163,015,0048,0071,0000,1000,90,30,26,24,28,245
01194,1423111,52,03:13:30,171,015,0048,0070,0000,1000,90,30,27,25,28,241
01195,1423111,52,03:13:40,176,015,0048,0070,0000,1000,90,30,27,26,28,243
01196,1423111,52,03:13:50,178,015,0048,0070,0000,1000,90,30,28,27,29,240
01197,1423111,52,03:14:00,179,015,0048,0069,0000,1000,90,30,28,27,29,250
01198,1423111,52,03:14:10,179,015,0048,0069,0000,1000,90,30,27,27,29,251
01199,1423111,52,03:14:20,179,015,0048,0070,0000,1000,90,30,27,27,29,241
01200,1423111,52,03:14:30,179,015,0048,0070,0000,1000,90,30,28,27,29,252
01201,1423111,52,03:14:40,179,015,0048,0069,0000,1000,90,30,28,27,29,242
01202,1423111,52,03:14:50,179,015,0048,0071,0000,1000,90,30,28,27,29,249
01203,1423111,52,03:15:00,179,015,0048,0070,0000,1000,90,30,28,27,29,253
01204,1423111,52,03:15:10,179,015,0048,0070,0000,1000,90,30,28,27,29,251
01205,1423111,52,03:15:20,179,015,0048,0069,0000,1000,90,30,28,27,29,241
01206,1423111,52,03:15:30,179,015,0048,0069,0000,1000,90,30,28,27,29,243
01207,1423111,52,03:15:40,179,015,0048,0069,0000,1000,90,30,28,27,29,245
01208,1423111,52,03:15:50,179,015,0048,0068,0000,1000,90,30,28,27,29,250
01209,1423111,52,03:16:00,179,015,0048,0068,0000,1000,90,30,28,27,29,253
01210,1423111,52,03:16:10,179,015,0048,0069,0000,1000,90,30,28,27,29,245
01211,1423111,52,03:16:20,179,015,0048,0068,0000,1000,90,30,28,27,29,246
01212,1423111,52,03:16:30,179,015,0048,0068,0000,1000,90,30,28,27,29,244
01213,1423111,52,03:16:40,179,015,0048,0068,0000,1000,90,30,28,27,29,242
01214,1423111,52,03:16:50,179,015,0048,0068,0000,1000,90,30,28,27,29,244
01215,1423111,52,03:17:00,179,015,0048,0068,0000,1000,90,30,28,27,29,241
01216,1423111,52,03:17:10,179,015,0048,0068,0000,1000,90,30,28,27,29,243
01217,1423111,52,03:17:20,179,015,0048,0069,0000,1000,90,30,28,27,29,240
01218,1423111,52,03:17:30,179,015,0048,0070,0000,1000,90,30,28,27,29,246
01219,1423111,52,03:17:40,179,015,0048,0068,0000,1000,90,30,28,27,29,249
01220,1423111,52,03:17:50,179,015,0048,0068,0000,1000,90,30,28,27,29,242
01221,1423111,52,03:18:00,179,015,0048,0069,0000,1000,90,30,28,27,29,248
01222,1423111,52,03:18:10,179,015,0048,0069,0000,1000,90,30,28,27,29,250
01223,1423111,52,03:18:20,179,015,0048,0069,0000,1000,90,30,28,27,29,248
01224,1423111,52,03:18:30,178,015,0048,0068,0000,1000,90,30,28,27,29,254
01225,1423111,52,03:18:40,179,015,0048,0069,0000,1000,90,30,28,27,29,248
01226,1423111,52,03:18:50,179,015,0048,0068,0000,1000,90,30,28,27,29,251
01227,1423111,52,03:19:00,179,015,0048,0069,0000,1000,90,30,28,27,29,255
01228,1423111,52,03:19:10,178,016,0048,0068,0000,1000,90,30,29,28,29,252
01229,1423111,52,03:19:20,179,016,0048,0068,0000,1000,90,30,29,28,30,247
01230,1423111,52,03:19:30,178,015,0048,0069,0000,1000,90,30,28,27,29,251
01231,1423111,52,03:19:40,179,016,0048,0069,0000,1000,90,30,29,28,30,249
01232,1423111,52,03:19:50,178,016,0048,0069,0000,1000,90,30,29,28,30,250
01233,1423111,52,03:20:00,178,016,0048,0069,0000,1000,90,30,29,28,30,244
01234,1423111,52,03:20:10,178,016,0048,0069,0000,1000,90,30,29,28,30,242
01235,1423111,52,03:20:20,178,016,0048,0069,0000,1000,90,30,29,28,30,240
01236,1423111,52,03:20:30,178,016,0048,0069,0000,1000,90,30,29,28,30,242
01237,1423111,52,03:20:40,178,016,0048,0068,0000,1000,90,30,29,28,30,245
01238,1423111,52,03:20:50,178,016,0048,0069,0000,1000,90,30,29,28,30,250
01239,1423111,52,03:21:00,178,016,0048,0069,0000,1000,90,30,29,28,30,255
